Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date
5.0 out of 5 stars,PAT,https://www.amazon.com/gp/customer-reviews/R158ZNJM1ADY32/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Wonderful,They were delicious of course. Got these as a Gold Box Special and still enjoying.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 16, 2015"
5.0 out of 5 stars,lakeman,https://www.amazon.com/gp/customer-reviews/R1YBQ8ZWNR31LC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,"Too good, Very addictive",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/69912c6c-b145-4165-849a-ef99b6d24f1a._CR0,0,385,385_SX48_.jpg","Reviewed in the United States on April 14, 2015"
3.0 out of 5 stars,HD,https://www.amazon.com/gp/customer-reviews/R1DEES990WWCHC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Inside had melted upon delivery but was fine after chilling,"Upon arrival, the outside of the chocolate was fine but the inside had melted. Popped in the fridge for an hour an they were perfect again.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/8b7ca025-c3df-44c4-afbf-7c2f25786d7f._CR0,0,413,413_SX48_.jpg","Reviewed in the United States on April 14, 2015"
5.0 out of 5 stars,G. Stewart,https://www.amazon.com/gp/customer-reviews/R1YQS80JGIIVEQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Looks like regular chocolate to me,"Very flavorful chocolate compared to other brands, but I don't see the dark in this dark chocolate. Looks like regular chocolate to me.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 14, 2015"
3.0 out of 5 stars,sandra davis,https://www.amazon.com/gp/customer-reviews/R2I60MYUAQL1LL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, these are usually great. the last one i ordered was either frozen ...,these are usually great. the last one i ordered was either frozen or tried to melt. didn't look like the usual color when received. taste o-k but not like they usually do.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 13, 2015"
2.0 out of 5 stars,Pekim,https://www.amazon.com/gp/customer-reviews/R3ISRSF3HQ8JA6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Two Stars,arrived mostly melted and ruined.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 12, 2015"
5.0 out of 5 stars,V. Beatty,https://www.amazon.com/gp/customer-reviews/R1YZ618CU4BPXQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Best dark chocolate ever,Best dark chocolate ever! I buy these for my mother but end up eating them myself! I purchased these twice so far and the shipping is great. I was worried about getting chocolate in the mail but the chocolate came in perfect condition.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 11, 2015"
5.0 out of 5 stars,Mark,https://www.amazon.com/gp/customer-reviews/R27A9N96NDKCIJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Lindt DARK In Mass quantity. What a Deal!,"What more does any one need to hear Lindt Truffles! But from the obvious, this is a really good price especially to get all dark and not a mixed bag at the local stores. But this price is only .22 cents each so. Keep them in a cool place.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 8, 2015"
1.0 out of 5 stars,Kris Burns,https://www.amazon.com/gp/customer-reviews/R2CWSUCQZLE14A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,"Waste of money? Rotten seller, don't waste your money!",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on March 30, 2015"
5.0 out of 5 stars,Kindle Customer,https://www.amazon.com/gp/customer-reviews/R1PNSOAT7B7G9L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Great chocolate! Arrived in excellent condition despite the warm weather.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on March 24, 2015"
5.0 out of 5 stars,Bobby,https://www.amazon.com/gp/customer-reviews/R3CAOENN2PINFW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Nice flavorful chocolates.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on March 21, 2015"
5.0 out of 5 stars,M. Younger,https://www.amazon.com/gp/customer-reviews/R7QYNENVNHJ35/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, So good. Where meant to be given out at part ...,"So good. Where meant to be given out at part of Christmas gifts, but unfortunately, they never made it out the door-too delish!",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on March 21, 2015"
5.0 out of 5 stars,MMurph,https://www.amazon.com/gp/customer-reviews/R1Y0ZZPUXHA242/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, saved Valentine's day,Good,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on March 19, 2015"
5.0 out of 5 stars,Fletchaaa,https://www.amazon.com/gp/customer-reviews/R1CKD8YOSYE6W2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Better than I expected honestly,"I gave these as a gift to my friend, they tasted delicious. Better than I expected honestly.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 19, 2015"
5.0 out of 5 stars,skibbie,https://www.amazon.com/gp/customer-reviews/R3PV5976F0YCVG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, YUM!,Yum. That says it all.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 18, 2015"
4.0 out of 5 stars,James E. Horn,https://www.amazon.com/gp/customer-reviews/R31J9ETM50IPZS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Four Stars,"Good, like in yum yum.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 17, 2015"
4.0 out of 5 stars,debbie,https://www.amazon.com/gp/customer-reviews/R3LZ1HR96Z1OH2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Four Stars,Lindor truffles are always good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 13, 2015"
5.0 out of 5 stars,Sven,https://www.amazon.com/gp/customer-reviews/R2ZH985REEXJED/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,yummy delicious,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 11, 2015"
5.0 out of 5 stars,peggy edwards,https://www.amazon.com/gp/customer-reviews/R1D6JEVZDER2W0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Very good truffles. The darker ones are also very good,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on March 11, 2015"
4.0 out of 5 stars,common sense,https://www.amazon.com/gp/customer-reviews/R1NJG840UFU6KY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Good Product excellent price,Good Product excellent price. Arrive timely. These are called dark chocolate and indeed the outside solid chocolate is dark. However the inside truffle is milk chocolate. They should make this clear in the description. I was disappointed because the overall taste is clearly that of milk chocolate.it's a good product overall but clearly not for the dark chocolate aficionado.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on March 10, 2015"
4.0 out of 5 stars,George,https://www.amazon.com/gp/customer-reviews/R14D0EUUR4M1Z4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Four Stars,Very nice.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on March 8, 2015"
1.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R1ZV1N0MT64MRU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Melted truffles not much fun,Terrible! Arrived melted on a cold February day in Utah.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on March 5, 2015"
5.0 out of 5 stars,Daphne Greene,https://www.amazon.com/gp/customer-reviews/R2XONIBXE0JRYN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,What a fantastic deal! Perfect for co workers at the holidays!!!,,"https://images-na.ssl-images-amazon.com/images/I/51s4h6VbhiL._CR19,0,432,432_SX48_.jpg","Reviewed in the United States on March 3, 2015"
5.0 out of 5 stars,Donna C,https://www.amazon.com/gp/customer-reviews/RCVMBZAA4ZTRB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,GOOD,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on February 27, 2015"
5.0 out of 5 stars,Grit,https://www.amazon.com/gp/customer-reviews/RRVXYCKL4GOXY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,As advertised,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on February 25, 2015"
5.0 out of 5 stars,M. Duvall,https://www.amazon.com/gp/customer-reviews/RM8HW4NL28J1X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,"Awesome stocking stuffer, except that we got a little tired of truffles after about the 3rd day :)",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on February 22, 2015"
5.0 out of 5 stars,Teachergal,https://www.amazon.com/gp/customer-reviews/RYFX4ATSQS1XY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Lindor Truffles,"Lindt Lindor Truffles are the best candies. I don't dare get them except over the holidays for hostess gifts. Personally prefer either milk chocolate or white chocolate, but understand these are ""more healthy."" I mix them up.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on February 22, 2015"
5.0 out of 5 stars,The Burt Mon,https://www.amazon.com/gp/customer-reviews/R1L7RGKMJRN6WT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Dark Chocolate Truffles - Quick Hide The Chocolates in my mouth!,"My Wife Loves them more than those roche chocolates and they are DARK! Wife of coarse quipped they are not dark enough, but she is hording them and won't share, so I guess she really likes them. They are shipped in a plain Jane box, but who cares. SHE IS COMING.. Quick Hide The Chocolates in my mouth!",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on February 18, 2015"
4.0 out of 5 stars,BikerEric,https://www.amazon.com/gp/customer-reviews/RJDF8MJBL7VN1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Four Stars,perfect for a snack or treat,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 18, 2015"
5.0 out of 5 stars,L. Wilson,https://www.amazon.com/gp/customer-reviews/R3Q8TBOQMWK8KP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Heavenly Dark Chocolate,Always a great treat when I want something chocolate that will melt in mouth.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 16, 2015"
5.0 out of 5 stars,seanie,https://www.amazon.com/gp/customer-reviews/RY4MJN85WGP8G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Great chocolates. Great price.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/c61ba23a-49e7-41b9-b782-b99faae25bd3._CR107,0,356,356_SX48_.jpg","Reviewed in the United States on February 16, 2015"
1.0 out of 5 stars,JB,https://www.amazon.com/gp/customer-reviews/R1ZRX2OQ4ZK0PE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, One Star,All went into trash. Loose box. Did not come in sealed box. Could not give as a gift,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 14, 2015"
1.0 out of 5 stars,KBennecke,https://www.amazon.com/gp/customer-reviews/R2LM85RHH41M6P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," Bad Choice, would not recommend :(","This item was ordered as a gift. Image showed it in an original Lindor pkg, a sealed package! This item came in a generic shipping box, with candy dumped in and a cardboard cut out of the Lindor nutrition facts - it was not in the original packaging as shown - very disappointed!
Now I have to go buy a new gift. This is not acceptable, you would never give loose candy as a gift nor would you ever buy it this way - all of it went into the garbage for fear of contamination.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 13, 2015"
3.0 out of 5 stars,alaskafan,https://www.amazon.com/gp/customer-reviews/R254JNZCEY33K7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Okay,"These are not the most delicious truffles we've ever tasted. They are not as rich as truffles should be-- offered them for the holidays, and everyone tried one, and then left them alone. The truffles we bought at Costco disappeared, however.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on February 8, 2015"
5.0 out of 5 stars,G.G,https://www.amazon.com/gp/customer-reviews/R1ACMKP9L40NDF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, DELICIOUS! !!,WHAT CAN I SAY DECENT PRICE FOR GOOD QUALITY CHOCOLATE. ..,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on February 6, 2015"
5.0 out of 5 stars,?,https://www.amazon.com/gp/customer-reviews/R15H1QEFUFWDPY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, just some wonderful chocolates: ),"no box, just some wonderful chocolates :)",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on February 4, 2015"
5.0 out of 5 stars,Susan Ross,https://www.amazon.com/gp/customer-reviews/RIE30JWA8V7SX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,Great,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on February 3, 2015"
5.0 out of 5 stars,J. Phillips,https://www.amazon.com/gp/customer-reviews/RZ4ABL0CHC71P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," Great price, great chocolate",These are so much cheaper than even the Lindor outlet store in my area. Neat! I grouped them and wrapped them and gave them out at Christmas.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on February 3, 2015"
5.0 out of 5 stars,Amazonian Maven,https://www.amazon.com/gp/customer-reviews/R1F35YPF0XV5CU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, simply the best,"the only chocolate to reach for and amazingly wondrous - I tell myself that because it's dark chocolate, it's good for you so I'm cleared of any guilt - happy that Amazon is my go-to for the truffle balls.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/0f7d46ee-2ec7-4f71-a356-59a890502f64._CR0,0,451,451_SX48_.jpg","Reviewed in the United States on February 2, 2015"
5.0 out of 5 stars,Angel,https://www.amazon.com/gp/customer-reviews/R2T02YMC6BR05K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Happy Daughter Happy Mom,Bought this for my daughter and her eyes lit up as bright as the Christmas tree behind her. Very satisfied.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 1, 2015"
2.0 out of 5 stars,Shirley Jo Tuffs,https://www.amazon.com/gp/customer-reviews/R25AH7BKNOLEC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Two Stars,These Lindor chocolates are supposed to by dark chocolate. Instead they were milk chocolate. Some one goofed.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 29, 2015"
5.0 out of 5 stars,D.Smith,https://www.amazon.com/gp/customer-reviews/RA80EUJ86L6YA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Five Stars,good stuff!,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 29, 2015"
